10618	779	and
10618	780	it
10618	781	is
10618	782	unfortunate
10618	783	that
10618	784	photographs
10618	785	have
10618	786	now
10618	787	superceded
10618	788	lithographs
10618	789	in
10618	790	scienti?c
10618	791	papers
10618	793	Most
10618	794	of
10618	795	the
10618	796	bones
10618	797	illustrated
10618	798	are
10618	799	in
10618	800	multiple
10618	801	views
10618	803	including
10618	804	both
10618	805	the
10618	806	proximal
10618	807	and
10618	808	distal
10618	809	ends
10618	810	of
10618	811	limb
10618	812	elements
10618	814	Almost
10618	815	all
10618	816	of
10618	817	the
10618	818	bones
10618	819	look
10618	821	perfect
10618	824	with
10618	825	no
10618	826	crushing
10618	827	and
10618	828	with
10618	829	few
10618	830	missing
10618	831	parts
10618	833	While
10618	834	it
10618	835	is
10618	836	true
10618	837	that
10618	838	many
10618	839	bones
10618	840	do
10618	841	look
10618	842	much
10618	843	like
10618	844	the
10618	845	illustrations
10618	847	e.g.
10618	849	tibia
10618	850	of
10618	851	Stego
10618	853	saurus
10618	854	duplex
10618	857	not
10618	858	all
10618	859	do
10618	861	As
10618	862	Erwin
10618	863	Barbour
10618	865	1890
10618	867	has
10618	868	charged
10618	870	some
10618	871	bones
10618	872	are
10618	873	less
10618	874	than
10618	875	perfect
10618	877	but
10618	878	no
10618	879	hint
10618	880	of
10618	881	the
10618	882	imperfections
10618	883	have
10618	884	been
10618	885	given
10618	886	in
10618	887	the
10618	888	?gures
10618	890	dotted
10618	891	lines
10618	893	etc.
10618	896	except
10618	897	in
10618	898	a
10618	899	few
10618	901	e.g.
10618	903	Plate
10618	904	32
10618	907	An
10618	908	example
10618	909	of
10618	910	a
10618	911	perfect
10618	912	bone
10618	913	that
10618	914	really
10618	915	is
10618	916	n?t
10618	918	is
10618	919	a
10618	920	sauropod
10618	921	cervical
10618	922	vertebra
10618	923	shown
10618	924	in
10618	925	Plate
10618	926	15
10618	928	Barbour
10618	929	shows
10618	930	that
10618	931	the
10618	932	vertebra
10618	933	was
10618	934	not
10618	935	as
10618	936	complete
10618	937	as
10618	938	Marsh
10618	939	had
10618	940	illustrated
10618	942	Barbour
10618	944	l890
10618	946	?g
10618	947	.
10618	948	1
10618	951	Still
10618	953	we
10618	954	may
10618	955	forgive
10618	956	Marsh
10618	957	for
10618	958	making
10618	959	the
10618	960	bones
10618	961	look
10618	962	more
10618	963	than
10618	964	perfect
10618	966	after
10618	967	all
10618	968	Jim
10618	969	Madsen
10618	970	?s
10618	972	1976
10618	974	Allosaurus
10618	975	monograph
10618	976	as
10618	977	done
10618	978	the
10618	979	same
10618	980	thing
10618	982	Marsh
10618	983	?s
10618	984	Dinosaur
10618	985	as
10618	986	a
10618	987	reprint
10618	988	suffers
10618	989	from
10618	990	the
10618	991	usual
10618	992	problem
10618	993	of
10618	994	re-printing
10618	995	a
10618	996	book
10618	998	namely
10618	999	the
10618	1000	illustrations
10618	1001	are
10618	1002	not
10618	1003	as
10618	1004	good
10618	1005	as
10618	1006	the
10618	1007	original
10618	1009	Most
10618	1010	of
10618	1011	the
10618	1012	shadows
10618	1013	are
10618	1014	so
10618	1015	dark
10618	1016	as
10618	1017	to
10618	1018	appear
10618	1019	black
10618	1020	in
10618	1021	some
10618	1022	cases
10618	1024	Although
10618	1025	this
10618	1026	is
10618	1027	n?t
10618	1028	too
10618	1029	much
10618	1030	of
10618	1031	a
10618	1032	problem
10618	1033	for
10618	1034	many
10618	1035	of
10618	1036	the
10618	1037	bones
10618	1038	illus-trate
10618	1039	d,
10618	1040	it
10618	1041	is
10618	1042	for
10618	1043	the
10618	1044	skull
10618	1045	of
10618	1046	Diplodocus
10618	1047	where
10618	1048	details
10618	1049	in
10618	1050	the
10618	1051	shadows
10618	1052	are
10618	1053	practically
10618	1054	indiscernible
10618	1056	for
10618	1057	some
10618	1058	reason
10618	1059	the
10618	1060	skull
10618	1061	images
10618	1062	of
10618	1063	Stego
10618	1065	saurus
10618	1066	did
10618	1067	not
10618	1068	suffer
10618	1069	the
10618	1070	same
10618	1071	fate
10618	1074	I
10618	1075	do
10618	1076	not
10618	1077	understand
10618	1078	why
10618	1080	with
10618	1081	the
10618	1082	advances
10618	1083	in
10618	1084	digital
10618	1085	imagery
10618	1087	illustrations
10618	1088	in
10618	1089	any
10618	1090	reprinted
10618	1091	book
10618	1092	are
10618	1093	so
10618	1094	poor
10618	1095	Marsh
10618	1096	?s
10618	1097	Dinosaurs
10618	1098	is
10618	1099	a
10618	1100	close
10618	1102	but
10618	1103	not
10618	1104	exact
10618	1105	reproduction
10618	1106	of
10618	1107	the
10618	1108	orig-ina
10618	1109	l.
10618	1110	The
10618	1111	frontispiece
10618	1112	illustration
10618	1113	is
10618	1114	now
10618	1115	black
10618	1116	and
10618	1117	white
10618	1119	rather
10618	1120	than
10618	1121	colored
10618	1123	Several
10618	1124	illustrations
10618	1125	that
10618	1126	were
10618	1127	large
10618	1128	foldouts
10618	1129	now
10618	1130	have
10618	1131	a
10618	1132	bind-ing
10618	1133	seam
10618	1134	through
10618	1135	them
10618	1137	for
10618	1138	example
10618	1139	Figure
10618	1140	3
10618	1142	map
10618	1143	showing
10618	1144	the
10618	1145	location
10618	1146	of
10618	1147	quarries
10618	1148	at
10618	1149	Corno
10618	1150	Bluff
10618	1151	and
10618	1152	Plate
10618	1153	32
10618	1155	sauropod
10618	1156	caudal
10618	1157	vertebra
10618	1159	So
10618	1161	should
10618	1162	you
10618	1163	buy
10618	1164	the
10618	1165	book
10618	1167	If
10618	1168	you
10618	1169	have
10618	1170	an
10618	1171	old
10618	1172	copy
10618	1173	of
10618	1174	Marsh
10618	1175	?s
10618	1176	Dinosaurs
10618	1178	then
10618	1179	no
10618	1181	the
10618	1182	older
10618	1183	copy
10618	1184	is
10618	1185	better
10618	1187	But
10618	1188	if
10618	1189	you
10618	1190	are
10618	1191	unlucky
10618	1192	not
10618	1193	to
10618	1194	have
10618	1195	one
10618	1197	then
10618	1198	yes
10618	1200	it
10618	1201	will
10618	1202	make
10618	1203	a
10618	1204	good
10618	1205	addition
10618	1206	to
10618	1207	your
10618	1208	library
10618	1210	especially
10618	1211	if
10618	1212	you
10618	1213	are
10618	1214	working
10618	1215	on
10618	1216	sauropods
10618	1217	or
10618	1218	stegosaurs
10618	1220	KENNETH
10618	1221	CARPENTER
10618	1222	Department
10618	1223	of
10618	1224	Earth
10618	1225	Sciences
10618	1226	Denver
10618	1227	Museum
10618	1228	of
10618	1229	Natural
10618	1230	History
10618	1231	2001
10618	1232	Colorado
10618	1233	Boulevard
10618	1234	Denver
10618	1236	Colorado
10618	1237	80205
10618	1238	LITERATURE
10618	1239	CITED
10618	1240	Barbour
10618	1242	E.
10618	1243	R.
10618	1244	1890
10618	1246	Notes
10618	1247	on
10618	1248	the
10618	1249	Paleontological
10618	1250	Laboratory
10618	1251	of
10618	1252	the
10618	1253	United
10618	1254	States
10618	1255	Geological
10618	1256	Survey
10618	1257	under
10618	1258	Professor
10618	1259	Marsh
10618	1261	American
10618	1262	Naturalist
10618	1263	April
10618	1264	1890
10618	1266	Kohl
10618	1268	M.
10618	1269	F.
10618	1271	and
10618	1272	J.
10618	1273	S.
10618	1274	Mclntosh
10618	1276	1997
10618	1278	Discovering
10618	1279	Dinosaurs
10618	1280	in
10618	1281	the
10618	1282	Old
10618	1283	West
10618	1285	Smithsonian
10618	1286	Institution
10618	1287	Press
10618	1289	Washington
10618	1291	D.C.
10618	1293	198
10618	1294	pp
10618	1296	Madsen
10618	1298	J.
10618	1299	H.
10618	1300	1976
10618	1302	Allosaurus
10618	1303	fragilis
10618	1305	a
10618	1306	revised
10618	1307	osetology
10618	1309	Utah
10618	1310	Geo-logical
10618	1311	and
10618	1312	Mineralogical
10618	1313	Survey
10618	1314	Bulletin
10618	1315	109:1-163
10618	1316	63.
10618	1317	DRYOLESTIDAE
10618	1319	DRYOLESTOIDEA
10618	1321	MAMMALIA
10618	1323	AUS
10618	1324	DEM
10618	1325	OBEREN
10618	1326	JURA
10618	1327	VON
10618	1328	PORTUGAL
10618	1330	by
10618	1331	Thomas
10618	1332	Martin
10618	1334	1999
10618	1336	Abhandlungen
10618	1337	der
10618	1338	senckenbergischen
10618	1339	naturforschenden
10618	1340	Gesellschaft
10618	1342	Frankfurt
10618	1343	am
10618	1344	Main
10618	1347	no.
10618	1348	550
10618	1350	vi
10618	1352	119
10618	1353	pp.
10618	1355	41
10618	1356	?gs
10618	1357	s,
10618	1358	14
10618	1359	plates
10618	1361	3
10618	1362	tables
10618	1364	1
10618	1365	appendix
10618	1367	DM
10618	1368	50.00
10618	1370	ISSN
10618	1371	0365-7000
10618	1373	ISBN
10618	1374	3-7829-2556-4
10618	1376	The
10618	1377	Late
10618	1378	Jurassic
10618	1379	land-vertebrate
10618	1380	fauna
10618	1381	from
10618	1382	Guimarota
10618	1384	Portugal
10618	1385	Holotheria
10618	1386	includes
10618	1387	a
10618	1388	broad
10618	1389	diversity
10618	1390	of
10618	1391	living
10618	1392	and
10618	1393	extinct
10618	1394	forms
10618	1395	unit
10618	1397	stands
10618	1398	as
10618	1399	a
10618	1400	unique
10618	1402	international
10618	1403	treasure
10618	1405	A
10618	1406	particularly
10618	1407	important
10618	1408	cor
10618	1409	-
10618	1410	ed
10618	1411	by
10618	1412	ancestors
10618	1413	having
10618	1414	molars
10618	1415	with
10618	1416	the
10618	1417	primary
10618	1418	cusps
10618	1419	arranged
10618	1420	in
10618	1421	tri
10618	1423	ponent
10618	1424	of
10618	1425	the
10618	1426	fauna
10618	1427	is
10618	1428	the
10618	1429	mammals
10618	1431	which
10618	1432	have
10618	1433	provided
10618	1434	much
10618	1435	insight
10618	1436	angular
10618	1437	patterns
10618	1439	as
10618	1440	seen
10618	1441	in
10618	1442	occlusal
10618	1443	views
10618	1445	with
10618	1446	apices
10618	1447	of
10618	1448	the
10618	1449	triangles
10618	1450	to
10618	1451	evolutionary
10618	1452	steps
10618	1453	within
10618	1454	that
10618	1455	group
10618	1456	?s
10618	1457	Mesozoic
10618	1458	history
10618	1460	This
10618	1461	mono
10618	1463	oriented
10618	1464	in
10618	1465	opposite
10618	1466	directions
10618	1467	between
10618	1468	upper
10618	1469	and
10618	1470	lower
10618	1471	teeth
10618	1473	Members
10618	1474	graph
10618	1475	by
10618	1476	Thomas
10618	1477	Martin
10618	1478	opens
10618	1479	new
10618	1480	vistas
10618	1481	within
10618	1482	the
10618	1483	mammalian
10618	1484	group
10618	1485	of
10618	1486	the
10618	1487	Late
10618	1488	Triassic
10618	1492	Early
10618	1493	Jurassic
10618	1494	Kuehneotheriidae
10618	1495	are
10618	1496	the
10618	1497	most
10618	1498	prim
10618	1500	known
10618	1501	as
10618	1502	the
10618	1503	holotherians
10618	1505	itive
10618	1506	known
10618	1507	holotherians
10618	1509	and
10618	1510	living
10618	1511	marsupials
10618	1512	and
10618	1513	placentals
10618	1514	are
10618	1515	highBOOK
10618	1516	REUIEWS
10618	1517	785
10618	1518	ly
10618	1519	specialized
10618	1520	holotherians
10618	1522	Between
10618	1523	these
10618	1524	end
10618	1526	members
10618	1527	are
10618	1528	the
10618	1529	sym-metrodonts
10618	1530	and
10618	1532	eupantotheres
10618	1535	which
10618	1536	both
10618	1537	contain
10618	1538	species
10618	1539	that
10618	1540	var-iously
10618	1541	exhibit
10618	1542	unique
10618	1543	anatomical
10618	1544	specializations
10618	1545	or
10618	1546	demonstrate
10618	1547	condi-tions
10618	1548	that
10618	1549	presage
10618	1550	holotherians
10618	1552	Martin
10618	1553	?s
10618	1554	monograph
10618	1555	focuses
10618	1556	on
10618	1557	Portuguese
10618	1558	representatives
10618	1559	of
10618	1560	one
10618	1561	family
10618	1563	Dryolestidae
10618	1565	of
10618	1566	the
10618	1567	eupan-tothere
10618	1568	s.
10618	1569	He
10618	1570	does
10618	1571	not
10618	1572	consider
10618	1573	the
10618	1575	Eupantotheria
10618	1577	as
10618	1578	a
10618	1579	formal
10618	1580	taxo-nomic
10618	1581	unit
10618	1583	but
10618	1584	instead
10618	1585	an
10618	1586	ill
10618	1588	de?ned
10618	1589	grade
10618	1590	of
10618	1591	extinct
10618	1593	non
10618	1595	tribosphenic
10618	1596	mammals
10618	1597	in
10618	1598	which
10618	1599	most
10618	1600	representatives
10618	1601	have
10618	1602	an
10618	1603	unbasined
10618	1605	single-cusped
10618	1606	heel
10618	1608	talonid
10618	1610	on
10618	1611	their
10618	1612	lower
10618	1613	molars
10618	1615	As
10618	1616	discussed
10618	1617	by
10618	1618	Martin
10618	1620	dryolestids
10618	1621	are
10618	1622	the
10618	1623	most
10618	1624	diverse
10618	1625	and
10618	1626	longest-lived
10618	1627	known
10618	1628	group
10618	1629	of
10618	1630	pre
10618	1632	tribosphenic
10618	1633	holotherians
10618	1635	Also
10618	1637	in
10618	1638	terms
10618	1639	of
10618	1640	diversity
10618	1641	and
10618	1642	abundance
10618	1643	as
10618	1644	fossils
10618	1646	dryolestids
10618	1647	were
10618	1648	the
10618	1649	dominant
10618	1650	hol-otherians
10618	1651	during
10618	1652	the
10618	1653	Late
10618	1654	Jurassic
10618	1655	and
10618	1656	Early
10618	1657	Cretaceous
10618	1659	Although
10618	1660	not
10618	1661	directly
10618	1662	ancestral
10618	1664	dryolestids
10618	1665	are
10618	1666	closely
10618	1667	related
10618	1668	to
10618	1669	tribosphenids
10618	1672	Ae
10618	1674	gialodontia
10618	1675	plus
10618	1676	Theria
10618	1679	Tribosphenids
10618	1680	primitively
10618	1681	have
10618	1682	a
10618	1683	strongly
10618	1684	de-veloped
10618	1685	protocone
10618	1686	that
10618	1687	occludes
10618	1688	into
10618	1689	a
10618	1690	de?nitely
10618	1691	basined
10618	1692	talonid
10618	1693	on
10618	1694	the
10618	1695	lower
10618	1696	molars
10618	1698	Dryolestids
10618	1699	are
10618	1700	considered
10618	1701	the
10618	1702	sister
10618	1704	group
10618	1705	of
10618	1706	Peramus
10618	1707	and
10618	1708	its
10618	1709	allies
10618	1710	plus
10618	1711	Tribosphenida
10618	1713	and
10618	1714	thus
10618	1715	were
10618	1716	close
10618	1717	to
10618	1718	the
10618	1719	common
10618	1720	stem
10618	1721	of
10618	1722	marsupials
10618	1723	and
10618	1724	placentals
10618	1726	Species
10618	1727	of
10618	1728	dryolestids
10618	1730	therefore
10618	1732	have
10618	1733	become
10618	1734	central
10618	1735	to
10618	1736	understanding
10618	1737	the
10618	1738	early
10618	1739	evolution
10618	1740	of
10618	1741	tribos-phenic
10618	1742	mammals
10618	1744	Previous
10618	1745	investigations
10618	1746	of
10618	1747	dryolestids
10618	1748	were
10618	1749	based
10618	1750	mainly
10618	1751	upon
10618	1752	fossils
10618	1753	from
10618	1754	the
10618	1755	Morrison
10618	1756	Formation
10618	1757	of
10618	1758	the
10618	1759	North
10618	1760	American
10618	1761	Rocky
10618	1762	Mountains
10618	1763	and
10618	1764	the
10618	1765	approximately
10618	1766	contemporaneous
10618	1767	Purbeck
10618	1768	beds
10618	1769	of
10618	1770	southern
10618	1771	Eng-lan
10618	1772	d;
10618	1773	most
10618	1774	of
10618	1775	the
10618	1776	specimens
10618	1777	were
10618	1778	fragmentary
10618	1779	jaws
10618	1780	and
10618	1781	isolated
10618	1782	teeth
10618	1784	In
10618	1785	marked
10618	1786	contrast
10618	1788	the
10618	1789	present
10618	1790	study
10618	1791	had
10618	1792	about
10618	1793	400
10618	1794	available
10618	1795	dryolestid
10618	1796	dentitions
10618	1798	some
10618	1799	essentially
10618	1800	complete
10618	1802	The
10618	1803	focus
10618	1804	of
10618	1805	this
10618	1806	study
10618	1807	involved
10618	1808	two
10618	1809	collecting
10618	1810	areas
10618	1811	in
10618	1812	southwestern
10618	1813	Portugal
10618	1815	both
10618	1816	north
10618	1817	of
10618	1818	Lisbon
10618	1820	The
10618	1821	richer
10618	1822	area
10618	1823	is
10618	1824	from
10618	1825	an
10618	1826	abandoned
10618	1828	underground
10618	1829	lignite
10618	1830	mine
10618	1831	in
10618	1832	a
10618	1833	southern
10618	1834	district
10618	1835	of
10618	1836	the
10618	1837	city
10618	1838	of
10618	1839	Leiria
10618	1840	known
10618	1841	as
10618	1842	Guimarota
10618	1844	Fossils
10618	1845	were
10618	1846	collected
10618	1847	at
10618	1848	the
10618	1849	Guimarota
10618	1850	mine
10618	1851	by
10618	1852	paleontologists
10618	1853	from
10618	1854	the
10618	1855	Free
10618	1856	Uni-versity
10618	1857	of
10618	1858	Berlin
10618	1859	after
10618	1860	commercial
10618	1861	mining
10618	1862	had
10618	1863	stopped
10618	1865	Collecting
10618	1866	was
10618	1867	prolonged
10618	1868	at
10618	1869	Guimarota
10618	1871	initiated
10618	1872	through
10618	1873	the
10618	1874	interval
10618	1875	of
10618	1876	1952???1962
10618	1877	and
10618	1878	resuming
10618	1880	much
10618	1881	more
